DIVISION,YEAR,VARIABLE_ANTECEDENTE,VARIABLE_CONSECUENTE,SUPPORT,CONFIDENCE,LIFT,CONVICTION,ANTECEDENTE_VALOR,CONSECUENTE_VALOR
mujeres,2022,AGR_ES_INDIGENA,VIC_ES_INDIGENA,0.6567,0.9655,1.4165,9.2208,no,no
mujeres,2023,VIC_ALFAB,AGR_ALFAB,0.8124,0.9368,1.0567,1.7952,alfabeta,alfabeta
mujeres,2023,AGR_ALFAB,VIC_ALFAB,0.8124,0.9163,1.0567,1.5876,alfabeta,alfabeta
mujeres,2023,VIC_EST_CIV,AGR_ALFAB,0.4847,0.9008,1.0271,1.24,casados(as),alfabeta
mujeres,2023,VIC_TRABAJA,AGR_ALFAB,0.3123,0.9433,1.0644,2.0059,si,alfabeta
mujeres,2023,CANTIDAD_HIJOS,AGR_ALFAB,0.3221,0.9129,1.0298,1.3035,hijos medios,alfabeta
mujeres,2023,AGR_NIV_ESCOLARIDAD,AGR_ALFAB,0.3872,1.0,1.1346,118656877.5642,primaria,alfabeta
mujeres,2023,DIF_ALFAB,AGR_ALFAB,0.8124,0.9327,1.052,1.685,iguales,alfabeta
mujeres,2023,AGR_ALFAB,DIF_ALFAB,0.8124,0.9163,1.052,1.5417,alfabeta,iguales
mujeres,2023,VIC_ES_INDIGENA,AGR_ALFAB,0.6222,0.9365,1.0532,1.745,no,alfabeta
mujeres,2023,AGR_ES_INDIGENA,AGR_ALFAB,0.6238,0.9393,1.0524,1.7697,no,alfabeta
mujeres,2023,AGR_EST_CIV,AGR_SEXO,0.4761,0.9161,1.0341,1.3595,casados(as),hombres
mujeres,2023,AGR_EST_CIV,AGR_TRABAJA,0.4388,0.8503,1.0491,1.266,casados(as),si
mujeres,2023,AGR_EST_CIV,VIC_ALFAB,0.4555,0.8776,1.0334,1.2321,casados(as),alfabeta
mujeres,2023,VIC_EST_CIV,AGR_EST_CIV,0.4753,0.881,1.6951,4.0346,casados(as),casados(as)
mujeres,2023,AGR_EST_CIV,VIC_EST_CIV,0.4753,0.9145,1.6951,5.385,casados(as),casados(as)
mujeres,2023,VIC_REL_AGR,AGR_EST_CIV,0.3872,1.0,1.9242,480299251.8703,esposos(as),casados(as)
mujeres,2023,AGR_EST_CIV,VIC_REL_AGR,0.3872,0.7451,1.9242,2.4042,casados(as),esposos(as)
mujeres,2023,VIC_ES_INDIGENA,AGR_GRUPET,0.6258,0.9427,1.4533,6.1346,no,ladinos(as)
mujeres,2023,AGR_GRUPET,VIC_ES_INDIGENA,0.6258,0.9647,1.4533,9.5231,ladinos(as),no
mujeres,2023,VIC_ES_INDIGENA,AGR_GRUPET,0.3004,0.8936,2.7679,6.3652,si,maya
mujeres,2023,AGR_GRUPET,VIC_ES_INDIGENA,0.3004,0.9305,2.7679,9.5512,maya,si
mujeres,2023,AGR_GRUPET,AGR_ES_INDIGENA,0.6641,1.0,1.5059,335935241.3992,ladinos(as),no
mujeres,2023,AGR_ES_INDIGENA,AGR_GRUPET,0.6641,1.0,1.5059,335935241.3992,no,ladinos(as)
mujeres,2023,AGR_GRUPET,AGR_ES_INDIGENA,0.3275,1.0,2.9768,664064758.6008,maya,si
mujeres,2023,AGR_ES_INDIGENA,AGR_GRUPET,0.3275,0.9749,2.9768,26.7621,si,maya
mujeres,2023,VIC_TRABAJA,AGR_NACIONAL,0.6716,0.9988,1.0009,1.7232,no,guatemalteca
mujeres,2023,AGR_ES_INDIGENA,AGR_NACIONAL,0.6639,1.0,1.0015,1513387.6601,no,guatemalteca
mujeres,2023,AGR_TRABAJA,AGR_SEXO,0.8023,0.9737,1.0747,3.572,si,hombres
mujeres,2023,AGR_SEXO,AGR_TRABAJA,0.8023,0.8856,1.0747,1.5378,hombres,si
mujeres,2023,VIC_EST_CIV,AGR_SEXO,0.4914,0.9111,1.0319,1.317,casados(as),hombres
mujeres,2023,CANTIDAD_HIJOS,AGR_SEXO,0.3207,0.9249,1.022,1.2654,hijos medios,hombres
mujeres,2023,OTROS_AGRESORES,AGR_SEXO,0.7894,0.9138,1.0324,1.3323,no,hombres
mujeres,2023,AGR_SEXO,OTROS_AGRESORES,0.7894,0.8919,1.0324,1.2586,hombres,no
mujeres,2023,QUIEN_ES_MAYOR,AGR_SEXO,0.6073,0.9239,1.0169,1.2016,agresor,hombres
mujeres,2023,GANA_MAS_LA_VICTIMA,AGR_TRABAJA,0.7287,0.8602,1.0439,1.259,no,si
mujeres,2023,AGR_TRABAJA,GANA_MAS_LA_VICTIMA,0.7287,0.8844,1.0439,1.322,si,no
mujeres,2023,VIC_TRABAJA,VIC_ALFAB,0.3092,0.9383,1.0829,2.1637,si,alfabeta
mujeres,2023,VIC_RANGO_EDAD,VIC_ALFAB,0.6907,0.8932,1.0304,1.2464,adulto joven,alfabeta
mujeres,2023,VIC_NIV_ESCOLARIDAD,VIC_ALFAB,0.3669,1.0,1.1589,137136616.5687,primaria,alfabeta
mujeres,2023,VIC_ALFAB,DIF_ALFAB,0.8124,0.9368,1.0755,2.0407,alfabeta,iguales
mujeres,2023,DIF_ALFAB,VIC_ALFAB,0.8124,0.9327,1.0755,1.9726,iguales,alfabeta
mujeres,2023,VIC_ES_INDIGENA,VIC_ALFAB,0.6234,0.938,1.0831,2.1604,no,alfabeta
mujeres,2023,AGR_ES_INDIGENA,VIC_ALFAB,0.621,0.9362,1.079,2.074,no,alfabeta
mujeres,2023,VIC_NIV_ESCOLARIDAD,VIC_DISC,0.3661,0.9936,1.0014,1.2166,primaria,sin discapacidad
mujeres,2023,VIC_ES_INDIGENA,VIC_DISC,0.3393,0.9946,1.0026,1.4745,si,sin discapacidad
mujeres,2023,AGR_ES_INDIGENA,VIC_DISC,0.3402,0.9943,1.0022,1.3793,si,sin discapacidad
mujeres,2023,VIC_REL_AGR,VIC_EST_CIV,0.3836,1.0,1.8541,460653539.417,esposos(as),casados(as)
mujeres,2023,VIC_EST_CIV,VIC_REL_AGR,0.3836,0.7112,1.8541,2.1344,casados(as),esposos(as)
mujeres,2023,VIC_GRUPET,VIC_ES_INDIGENA,0.6654,1.0,1.503,334642308.349,ladinos(as),no
mujeres,2023,VIC_ES_INDIGENA,VIC_GRUPET,0.6654,1.0,1.503,334642308.349,no,ladinos(as)
mujeres,2023,VIC_GRUPET,VIC_ES_INDIGENA,0.3261,1.0,2.9883,665357691.651,maya,si
mujeres,2023,VIC_ES_INDIGENA,VIC_GRUPET,0.3261,0.9745,2.9883,26.4167,si,maya
mujeres,2023,VIC_GRUPET,AGR_ES_INDIGENA,0.6325,0.9611,1.4497,8.6664,ladinos(as),no
mujeres,2023,AGR_ES_INDIGENA,VIC_GRUPET,0.6325,0.9541,1.4497,7.4474,no,ladinos(as)
mujeres,2023,VIC_GRUPET,AGR_ES_INDIGENA,0.3036,0.936,2.7771,10.3615,maya,si
mujeres,2023,AGR_ES_INDIGENA,VIC_GRUPET,0.3036,0.9009,2.7771,6.8162,si,maya
mujeres,2023,VIC_ES_INDIGENA,VIC_NACIONAL,0.6648,1.0,1.0014,1369863.0137,no,guatemalteca
mujeres,2023,AGR_ES_INDIGENA,VIC_NACIONAL,0.336,0.9984,1.0014,1.907,si,guatemalteca
mujeres,2023,VIC_TRABAJA,VIOLENCIA_PSICOLOGICA,0.3021,0.916,1.0333,1.3519,si,presente
mujeres,2023,VIC_TRABAJA,DIF_ALFAB,0.3068,0.928,1.0656,1.7926,si,iguales
mujeres,2023,VIC_TRABAJA,GANA_MAS_LA_VICTIMA,0.6421,0.958,1.12,3.4444,no,no
mujeres,2023,GANA_MAS_LA_VICTIMA,VIC_TRABAJA,0.6421,0.7506,1.12,1.3224,no,no
mujeres,2023,VIC_RANGO_EDAD,QUIEN_ES_MAYOR,0.5574,0.7207,1.0965,1.2272,adulto joven,agresor
mujeres,2023,QUIEN_ES_MAYOR,VIC_RANGO_EDAD,0.5574,0.848,1.0965,1.4912,agresor,adulto joven
mujeres,2023,VIC_NIV_ESCOLARIDAD,DIF_ALFAB,0.3318,0.9046,1.0397,1.3624,primaria,iguales
mujeres,2023,VIC_NIV_ESCOLARIDAD,GANA_MAS_LA_VICTIMA,0.334,0.9103,1.0674,1.6403,primaria,no
mujeres,2023,AGR_NIV_ESCOLARIDAD,GANA_MAS_LA_VICTIMA,0.3409,0.8804,1.035,1.2491,primaria,no
mujeres,2023,VIC_OTRAS_VICTIMAS,OTROS_AGRESORES,0.7082,0.9554,1.0657,2.3221,no,no
mujeres,2023,OTROS_AGRESORES,VIC_OTRAS_VICTIMAS,0.7082,0.79,1.0657,1.232,no,no
mujeres,2023,VIC_OTRAS_VICTIMAS,VIOLENCIA_PATRIMONIAL,0.5806,0.9325,1.0192,1.2608,no,no presente
mujeres,2023,VIOLENCIA_FISICA,VIOLENCIA_PSICOLOGICA,0.5436,0.9812,1.1066,6.0231,no presente,presente
mujeres,2023,VIOLENCIA_FISICA,VIOLENCIA_SEXUAL,0.5478,0.9887,1.004,1.35,no presente,no presente
mujeres,2023,VIOLENCIA_PSICOLOGICA,VIOLENCIA_SEXUAL,0.8757,0.9876,1.0029,1.2317,presente,no presente
mujeres,2023,AGR_ES_INDIGENA,VIOLENCIA_PSICOLOGICA,0.6027,0.9075,1.0215,1.2062,no,presente
mujeres,2023,VIC_ES_INDIGENA,DIF_ALFAB,0.6094,0.9179,1.0505,1.5378,no,iguales
mujeres,2023,AGR_ES_INDIGENA,DIF_ALFAB,0.6097,0.9187,1.0501,1.5398,no,iguales
mujeres,2023,VIC_ES_INDIGENA,AGR_ES_INDIGENA,0.639,0.9611,1.451,8.681,no,no
mujeres,2023,AGR_ES_INDIGENA,VIC_ES_INDIGENA,0.639,0.9647,1.451,9.4937,no,no
mujeres,2023,VIC_ES_INDIGENA,AGR_ES_INDIGENA,0.3118,0.9302,2.7553,9.4937,si,si
mujeres,2023,AGR_ES_INDIGENA,VIC_ES_INDIGENA,0.3118,0.9234,2.7553,8.681,si,si
mujeres,2023,VIC_ES_INDIGENA,GANA_MAS_LA_VICTIMA,0.3011,0.8998,1.0597,1.5062,si,no
mujeres,2023,AGR_ES_INDIGENA,GANA_MAS_LA_VICTIMA,0.3016,0.8979,1.0595,1.4939,si,no
